2.53, 123.502
2.554, 119.814
2.579, 120.377
2.603, 121.877
2.627, 121.064
2.652, 121.502
2.676, 120.939
2.7, 120.752
2.723, 119.502
2.748, 120.189
2.772, 119.752
2.796, 120.127
2.82, 119.877
2.843, 119.314
2.868, 119.252
2.892, 119.189
2.916, 119.939
2.94, 119.127
2.964, 119.752
2.988, 118.939
3.011, 120.252
3.035, 119.377
3.059, 120.002
3.083, 118.877
3.107, 119.439
3.131, 119.252
3.156, 119.502
3.18, 118.314
3.204, 119.502
3.228, 119.502
3.333, 120.252
3.433, 120.877
3.533, 121.064
3.633, 119.939
3.733, 120.814
3.833, 119.939
3.933, 120.377
4.034, 120.939
4.133, 120.564
4.233, 119.877
4.333, 120.127
4.433, 120.814
4.533, 121.064
4.633, 120.252
4.733, 119.314
4.833, 121.064
4.933, 121.252
5.034, 120.002
5.133, 119.877
5.233, 120.814
5.333, 120.189
5.433, 120.877
5.533, 119.564
5.633, 120.502
5.733, 121.439
5.833, 120.064
5.933, 119.877
6.034, 119.689
6.133, 120.064
6.233, 121.189
6.333, 122.252
6.433, 120.752
6.533, 119.627
6.633, 120.939
6.733, 120.814
6.833, 120.627
6.933, 121.189
7.034, 120.752
7.133, 121.752
7.233, 120.377
7.333, 120.439
7.433, 119.877
7.534, 120.127
7.633, 121.127
7.733, 118.689
7.833, 119.689
7.933, 119.877
8.034, 121.064
8.133, 120.689
8.233, 120.127
8.333, 121.377
8.433, 121.752
8.534, 120.689
8.633, 121.439
8.733, 122.564
8.833, 119.314
8.933, 120.564
9.034, 120.502
9.133, 120.189
9.234, 120.252
9.333, 120.502
9.433, 121.689
9.534, 119.752
9.633, 120.127
9.733, 116.752
9.833, 120.252
9.933, 117.627
10.034, 117.377
10.133, 118.127
10.234, 116.064
10.333, 117.564
10.433, 116.877
10.534, 120.127
10.633, 118.002
10.733, 119.189
10.833, 118.752
10.933, 119.752
11.034, 118.064
11.133, 118.752
11.234, 117.939
11.333, 116.314
11.433, 116.064
11.534, 117.939
11.633, 116.002
11.733, 116.564
11.833, 117.377
11.933, 117.377
